Class ID;Preferred Label;Link
BTO:0002505;anaplastic large cell lymphoma cell;http://purl.obolibrary.org/obo/BTO_0002505
BTO:0004508;endothelioma cell;http://purl.obolibrary.org/obo/BTO_0004508
BTO:0001195;rumen epithelium;http://purl.obolibrary.org/obo/BTO_0001195
BTO:0002516;odontoclast;http://purl.obolibrary.org/obo/BTO_0002516
BTO:0003251;CCD-841 cell;http://purl.obolibrary.org/obo/BTO_0003251
BTO:0004519;myometrial cell;http://purl.obolibrary.org/obo/BTO_0004519
BTO:0001470;epidermal cell;http://purl.obolibrary.org/obo/BTO_0001470
BTO:0002527;HBL-5 cell;http://purl.obolibrary.org/obo/BTO_0002527
BTO:0003102;pyramidal neuron;http://purl.obolibrary.org/obo/BTO_0003102
BTO:0005105;culture condition:ammonium-grown cell;http://purl.obolibrary.org/obo/BTO_0005105
BTO:0003113;ROVA cell;http://purl.obolibrary.org/obo/BTO_0003113
BTO:0002865;GER cell;http://purl.obolibrary.org/obo/BTO_0002865
BTO:0000873;MOLT-4 cell;http://purl.obolibrary.org/obo/BTO_0000873
BTO:0002876;CL1-5 cell;http://purl.obolibrary.org/obo/BTO_0002876
BTO:0004868;anaplastic large cell lymphoma cell line;http://purl.obolibrary.org/obo/BTO_0004868
BTO:0005243;NCI-H1650 cell;http://purl.obolibrary.org/obo/BTO_0005243
BTO:0003462;outer dental epithelium;http://purl.obolibrary.org/obo/BTO_0003462
BTO:0000587;C 108 cell;http://purl.obolibrary.org/obo/BTO_0000587
BTO:0005254;CHP-126 cell;http://purl.obolibrary.org/obo/BTO_0005254
BTO:0000598;B5/589 cell;http://purl.obolibrary.org/obo/BTO_0000598
BTO:0001919;tube foot;http://purl.obolibrary.org/obo/BTO_0001919
BTO:0000862;heart ventricle;http://purl.obolibrary.org/obo/BTO_0000862
BTO:0000785;lymphoma cell;http://purl.obolibrary.org/obo/BTO_0000785
BTO:0001966;cervical cell line;http://purl.obolibrary.org/obo/BTO_0001966
BTO:0003969;hair follicle outer root sheath;http://purl.obolibrary.org/obo/BTO_0003969
BTO:0001977;Oc cell;http://purl.obolibrary.org/obo/BTO_0001977
BTO:0002563;OVCA-420 cell;http://purl.obolibrary.org/obo/BTO_0002563
BTO:0004566;Rb-1 cell;http://purl.obolibrary.org/obo/BTO_0004566
BTO:0002574;NT2-N cell;http://purl.obolibrary.org/obo/BTO_0002574
BTO:0004577;aortic smooth muscle cell;http://purl.obolibrary.org/obo/BTO_0004577
BTO:0005290;TE 353.Sk cell;http://purl.obolibrary.org/obo/BTO_0005290
BTO:0004553;E-18 rat primary hippocampal neuron;http://purl.obolibrary.org/obo/BTO_0004553
BTO:0001889;FTC-133 cell;http://purl.obolibrary.org/obo/BTO_0001889
BTO:0001182;primary root;http://purl.obolibrary.org/obo/BTO_0001182
BTO:0001160;red bone marrow;http://purl.obolibrary.org/obo/BTO_0001160
BTO:0000436;extensor digitorum longus;http://purl.obolibrary.org/obo/BTO_0000436
BTO:0002439;genital mucosa;http://purl.obolibrary.org/obo/BTO_0002439
BTO:0002228;culture condition:light-grown cell;http://purl.obolibrary.org/obo/BTO_0002228
BTO:0001171;spore;http://purl.obolibrary.org/obo/BTO_0001171
BTO:0000447;feather;http://purl.obolibrary.org/obo/BTO_0000447
BTO:0002910;S194/5.XXO-1 cell;http://purl.obolibrary.org/obo/BTO_0002910
BTO:0002921;LS174T-HM7 cell;http://purl.obolibrary.org/obo/BTO_0002921
BTO:0002137;MiaPaCa-2 cell;http://purl.obolibrary.org/obo/BTO_0002137
BTO:0003654;ventricular zone;http://purl.obolibrary.org/obo/BTO_0003654
BTO:0003865;enteroendocrine cell;http://purl.obolibrary.org/obo/BTO_0003865
BTO:0005646;culture condition:D-mannitol-grown cell;http://purl.obolibrary.org/obo/BTO_0005646
BTO:0005657;adrenal cortex steroidogenic cell;http://purl.obolibrary.org/obo/BTO_0005657
BTO:0002275;lateral hypodermal chord;http://purl.obolibrary.org/obo/BTO_0002275
BTO:0000494;germinal disc;http://purl.obolibrary.org/obo/BTO_0000494
BTO:0002486;lupulin gland;http://purl.obolibrary.org/obo/BTO_0002486
BTO:0003807;BJ cell;http://purl.obolibrary.org/obo/BTO_0003807
BTO:0000283;conidium;http://purl.obolibrary.org/obo/BTO_0000283
BTO:0004531;bolting stage;http://purl.obolibrary.org/obo/BTO_0004531
BTO:0004542;principal cell;http://purl.obolibrary.org/obo/BTO_0004542
BTO:0003818;culture condition:DL-lactate-grown cell;http://purl.obolibrary.org/obo/BTO_0003818
BTO:0002550;CH-1 cell;http://purl.obolibrary.org/obo/BTO_0002550
BTO:0000481;culture condition:formate-grown cell;http://purl.obolibrary.org/obo/BTO_0000481
BTO:0004969;KOC-5C cell;http://purl.obolibrary.org/obo/BTO_0004969
BTO:0000470;flower bud;http://purl.obolibrary.org/obo/BTO_0000470
BTO:0005693;lateral nerve cord;http://purl.obolibrary.org/obo/BTO_0005693
BTO:0004251;Hepa-1c1c7-c12 cell;http://purl.obolibrary.org/obo/BTO_0004251
BTO:0004240;germarium;http://purl.obolibrary.org/obo/BTO_0004240
BTO:0003566;alphaT3-1 cell;http://purl.obolibrary.org/obo/BTO_0003566
BTO:0001574;chondrosarcoma cell line;http://purl.obolibrary.org/obo/BTO_0001574
BTO:0003577;proximale tubular epithelium cell line;http://purl.obolibrary.org/obo/BTO_0003577
BTO:0005569;hair follicle dermal papilla cell;http://purl.obolibrary.org/obo/BTO_0005569
BTO:0004163;MC-38 cell;http://purl.obolibrary.org/obo/BTO_0004163
BTO:0002171;amelanotic melanoma cell line;http://purl.obolibrary.org/obo/BTO_0002171
BTO:0004174;MOLT-17 cell;http://purl.obolibrary.org/obo/BTO_0004174
BTO:0002182;95D cell;http://purl.obolibrary.org/obo/BTO_0002182
BTO:0001563;vastus lateralis;http://purl.obolibrary.org/obo/BTO_0001563
BTO:0000839;mesoderm;http://purl.obolibrary.org/obo/BTO_0000839
BTO:0000121;bile;http://purl.obolibrary.org/obo/BTO_0000121
BTO:0002113;tela submucosa pharyngis;http://purl.obolibrary.org/obo/BTO_0002113
BTO:0004105;FPMI-CF-203 cell;http://purl.obolibrary.org/obo/BTO_0004105
BTO:0004116;HEP-3B2 cell;http://purl.obolibrary.org/obo/BTO_0004116
BTO:0002124;ampulla;http://purl.obolibrary.org/obo/BTO_0002124
BTO:0000110;amniotic cell line;http://purl.obolibrary.org/obo/BTO_0000110
BTO:0002102;MOPC-104E cell;http://purl.obolibrary.org/obo/BTO_0002102
BTO:0000886;mucosa;http://purl.obolibrary.org/obo/BTO_0000886
BTO:0000897;amnion epithelium;http://purl.obolibrary.org/obo/BTO_0000897
BTO:0002678;testicular vein;http://purl.obolibrary.org/obo/BTO_0002678
BTO:0004934;NALM-20 cell;http://purl.obolibrary.org/obo/BTO_0004934
BTO:0002889;alveolar macrophage cell line;http://purl.obolibrary.org/obo/BTO_0002889
BTO:0000033;SW-403 cell;http://purl.obolibrary.org/obo/BTO_0000033
BTO:0005267;293-F FreeStyle cell;http://purl.obolibrary.org/obo/BTO_0005267
BTO:0005278;cestode;http://purl.obolibrary.org/obo/BTO_0005278
BTO:0003217;melanoblast;http://purl.obolibrary.org/obo/BTO_0003217
BTO:0001225;MKN-45 cell;http://purl.obolibrary.org/obo/BTO_0001225
BTO:0003228;SK-LC-8 cell;http://purl.obolibrary.org/obo/BTO_0003228
BTO:0005209;culture condition:isophthalate-grown cell;http://purl.obolibrary.org/obo/BTO_0005209
BTO:0002160;apothecium;http://purl.obolibrary.org/obo/BTO_0002160
BTO:0004945;LC4-1 cell;http://purl.obolibrary.org/obo/BTO_0004945
BTO:0004956;capillary endothelial cell;http://purl.obolibrary.org/obo/BTO_0004956
BTO:0005891;sporocyst;http://purl.obolibrary.org/obo/BTO_0005891
BTO:0005680;large luteal cell;http://purl.obolibrary.org/obo/BTO_0005680
BTO:0005901;byssus retractor muscle;http://purl.obolibrary.org/obo/BTO_0005901
BTO:0003920;Kc-167 cell;http://purl.obolibrary.org/obo/BTO_0003920
BTO:0001158;rectum;http://purl.obolibrary.org/obo/BTO_0001158
BTO:0001493;trunk;http://purl.obolibrary.org/obo/BTO_0001493
BTO:0003485;RPAEC cell;http://purl.obolibrary.org/obo/BTO_0003485
BTO:0005277;CAG cell;http://purl.obolibrary.org/obo/BTO_0005277
BTO:0005488;osteocyte cell line;http://purl.obolibrary.org/obo/BTO_0005488
BTO:0003496;MDNEC cell;http://purl.obolibrary.org/obo/BTO_0003496
BTO:0002539;culture condition:styrene-grown cell;http://purl.obolibrary.org/obo/BTO_0002539
BTO:0005464;IME cell;http://purl.obolibrary.org/obo/BTO_0005464
BTO:0003472;vagus nerve;http://purl.obolibrary.org/obo/BTO_0003472
BTO:0005475;SUM-149PT cell;http://purl.obolibrary.org/obo/BTO_0005475
BTO:0003483;sebaceous gland cell line;http://purl.obolibrary.org/obo/BTO_0003483
BTO:0001194;rumen;http://purl.obolibrary.org/obo/BTO_0001194
BTO:0004518;uterine gland;http://purl.obolibrary.org/obo/BTO_0004518
BTO:0002526;HBL-4 cell;http://purl.obolibrary.org/obo/BTO_0002526
BTO:0004529;PA-23 cell;http://purl.obolibrary.org/obo/BTO_0004529
BTO:0001480;Meynert's basal nucleus;http://purl.obolibrary.org/obo/BTO_0001480
BTO:0003461;HT-1376 cell;http://purl.obolibrary.org/obo/BTO_0003461
BTO:0000090;ascidian;http://purl.obolibrary.org/obo/BTO_0000090
BTO:0001147;culture condition:pyridoxine-grown cell;http://purl.obolibrary.org/obo/BTO_0001147
BTO:0001009;PC-12 cell;http://purl.obolibrary.org/obo/BTO_0001009
BTO:0004565;thymic medullary epithelium;http://purl.obolibrary.org/obo/BTO_0004565
BTO:0002573;TERA-2 cell;http://purl.obolibrary.org/obo/BTO_0002573
BTO:0004576;smooth muscle cell;http://purl.obolibrary.org/obo/BTO_0004576
BTO:0003181;WEHI-7.2 cell;http://purl.obolibrary.org/obo/BTO_0003181
BTO:0005162;FB-1 cell;http://purl.obolibrary.org/obo/BTO_0005162
BTO:0005173;UMR-106-01 cell;http://purl.obolibrary.org/obo/BTO_0005173
BTO:0005104;culture condition:2-sulfoacetate-grown cell;http://purl.obolibrary.org/obo/BTO_0005104
BTO:0003112;INBL cell;http://purl.obolibrary.org/obo/BTO_0003112
BTO:0003123;microvascular endothelial cell;http://purl.obolibrary.org/obo/BTO_0003123
BTO:0005115;salivary duct;http://purl.obolibrary.org/obo/BTO_0005115
BTO:0005126;Myc-CaP cell;http://purl.obolibrary.org/obo/BTO_0005126
BTO:0001840;trophectoderm;http://purl.obolibrary.org/obo/BTO_0001840
BTO:0003888;JHU-029 cell;http://purl.obolibrary.org/obo/BTO_0003888
BTO:0000446;FDCP-Mix cl.A4 cell;http://purl.obolibrary.org/obo/BTO_0000446
BTO:0003899;GT1-1 cell;http://purl.obolibrary.org/obo/BTO_0003899
BTO:0000457;CHO-K1 cell;http://purl.obolibrary.org/obo/BTO_0000457
BTO:0001032;cardiac Purkinje cell;http://purl.obolibrary.org/obo/BTO_0001032
BTO:0001043;adult;http://purl.obolibrary.org/obo/BTO_0001043
BTO:0003035;HS-Sultan cell;http://purl.obolibrary.org/obo/BTO_0003035
BTO:0002955;Mel592 cell;http://purl.obolibrary.org/obo/BTO_0002955
BTO:0003170;SNU-398 cell;http://purl.obolibrary.org/obo/BTO_0003170
BTO:0004227;TC-32 cell;http://purl.obolibrary.org/obo/BTO_0004227
BTO:0002933;CCLP1 cell;http://purl.obolibrary.org/obo/BTO_0002933
BTO:0002944;DU-2 cell;http://purl.obolibrary.org/obo/BTO_0002944
BTO:0002158;huelle cell;http://purl.obolibrary.org/obo/BTO_0002158
BTO:0005085;common penile artery;http://purl.obolibrary.org/obo/BTO_0005085
BTO:0003093;cardiofibroblast;http://purl.obolibrary.org/obo/BTO_0003093
BTO:0000144;meninx;http://purl.obolibrary.org/obo/BTO_0000144
BTO:0002920;Y-79 cell;http://purl.obolibrary.org/obo/BTO_0002920
BTO:0002136;NB-4 cell;http://purl.obolibrary.org/obo/BTO_0002136
BTO:0004139;LAD-2 cell;http://purl.obolibrary.org/obo/BTO_0004139
BTO:0001090;mouth;http://purl.obolibrary.org/obo/BTO_0001090
BTO:0000155;bronchoalveolar lavage;http://purl.obolibrary.org/obo/BTO_0000155
BTO:0002147;type II intestinal metaplasia disease specific cell type;http://purl.obolibrary.org/obo/BTO_0002147
BTO:0001899;stationary phase culture;http://purl.obolibrary.org/obo/BTO_0001899
BTO:0000493;gall bladder;http://purl.obolibrary.org/obo/BTO_0000493
BTO:0002485;atrial appendage;http://purl.obolibrary.org/obo/BTO_0002485
BTO:0002496;dentate gyrus;http://purl.obolibrary.org/obo/BTO_0002496
BTO:0004488;NSC-34 cell;http://purl.obolibrary.org/obo/BTO_0004488
BTO:0004499;prostate gland intraepithelial neoplasia cell line;http://purl.obolibrary.org/obo/BTO_0004499
BTO:0000009;culture condition:3-hydroxybenzoate-grown cell;http://purl.obolibrary.org/obo/BTO_0000009
BTO:0004186;DuPro cell;http://purl.obolibrary.org/obo/BTO_0004186
BTO:0004197;insect labellum;http://purl.obolibrary.org/obo/BTO_0004197
BTO:0003864;CMT-93 cell;http://purl.obolibrary.org/obo/BTO_0003864
BTO:0005520;uterine seam cell;http://purl.obolibrary.org/obo/BTO_0005520
BTO:0005867;MDA435/LCC6MDR1 cell;http://purl.obolibrary.org/obo/BTO_0005867
BTO:0003875;FTC-236 cell;http://purl.obolibrary.org/obo/BTO_0003875
BTO:0005878;PA-TU-8988T cell;http://purl.obolibrary.org/obo/BTO_0005878
BTO:0003589;GM08505 cell;http://purl.obolibrary.org/obo/BTO_0003589
BTO:0001597;sapling;http://purl.obolibrary.org/obo/BTO_0001597
BTO:0000331;L-929 cell;http://purl.obolibrary.org/obo/BTO_0000331
BTO:0000067;kidney cell line;http://purl.obolibrary.org/obo/BTO_0000067
BTO:0001784;Peyer's gland;http://purl.obolibrary.org/obo/BTO_0001784
BTO:0003787;intraparietal sulcus;http://purl.obolibrary.org/obo/BTO_0003787
BTO:0001795;anterior silk gland;http://purl.obolibrary.org/obo/BTO_0001795
BTO:0004610;Henles loop cell line;http://purl.obolibrary.org/obo/BTO_0004610
BTO:0004621;OCI-AML5 cell;http://purl.obolibrary.org/obo/BTO_0004621
BTO:0004979;glossopharyngeal nerve;http://purl.obolibrary.org/obo/BTO_0004979
BTO:0002032;T-84 cell;http://purl.obolibrary.org/obo/BTO_0002032
BTO:0000885;tongue cell line;http://purl.obolibrary.org/obo/BTO_0000885
BTO:0001806;visceral mass;http://purl.obolibrary.org/obo/BTO_0001806
BTO:0000896;bag cell neuron;http://purl.obolibrary.org/obo/BTO_0000896
BTO:0002888;Th-1 cell line;http://purl.obolibrary.org/obo/BTO_0002888
BTO:0002899;K-1034 RPE cell;http://purl.obolibrary.org/obo/BTO_0002899
BTO:0004173;MOLT-16 cell;http://purl.obolibrary.org/obo/BTO_0004173
BTO:0002181;HEK-293T cell;http://purl.obolibrary.org/obo/BTO_0002181
BTO:0003449;AML-12 cell;http://purl.obolibrary.org/obo/BTO_0003449
BTO:0000838;meconium;http://purl.obolibrary.org/obo/BTO_0000838
BTO:0000849;melanoma cell line;http://purl.obolibrary.org/obo/BTO_0000849
BTO:0001435;arm;http://purl.obolibrary.org/obo/BTO_0001435
BTO:0001446;olfactory cortex;http://purl.obolibrary.org/obo/BTO_0001446
BTO:0001457;hip;http://purl.obolibrary.org/obo/BTO_0001457
BTO:0004162;MALME-3M cell;http://purl.obolibrary.org/obo/BTO_0004162
BTO:0003438;WM-9 cell;http://purl.obolibrary.org/obo/BTO_0003438
BTO:0002170;LOX cell;http://purl.obolibrary.org/obo/BTO_0002170
BTO:0002010;tunica externa vasorum;http://purl.obolibrary.org/obo/BTO_0002010
BTO:0002021;prostate adenocarcinoma cell;http://purl.obolibrary.org/obo/BTO_0002021
BTO:0004002;HEMn cell;http://purl.obolibrary.org/obo/BTO_0004002
BTO:0004013;Colon-26 cell;http://purl.obolibrary.org/obo/BTO_0004013
BTO:0001138;somatic embryo;http://purl.obolibrary.org/obo/BTO_0001138
BTO:0002866;TE-2 cell;http://purl.obolibrary.org/obo/BTO_0002866
BTO:0000874;molting gland;http://purl.obolibrary.org/obo/BTO_0000874
BTO:0002877;PC-14 cell;http://purl.obolibrary.org/obo/BTO_0002877
BTO:0004869;Mac-1 cell;http://purl.obolibrary.org/obo/BTO_0004869
BTO:0004151;LOX-IMVI cell;http://purl.obolibrary.org/obo/BTO_0004151
BTO:0005419;sinusoidal trophoblast giant cell;http://purl.obolibrary.org/obo/BTO_0005419
BTO:0003427;Barrett's esophagus;http://purl.obolibrary.org/obo/BTO_0003427
BTO:0002819;decidua basalis;http://purl.obolibrary.org/obo/BTO_0002819
BTO:0000827;mantle muscle;http://purl.obolibrary.org/obo/BTO_0000827
BTO:0001402;urogenital ridge;http://purl.obolibrary.org/obo/BTO_0001402
BTO:0003405;mesopallium;http://purl.obolibrary.org/obo/BTO_0003405
BTO:0001149;quadriceps;http://purl.obolibrary.org/obo/BTO_0001149
BTO:0000092;trypanosomoid form;http://purl.obolibrary.org/obo/BTO_0000092
BTO:0001413;primary cell;http://purl.obolibrary.org/obo/BTO_0001413
BTO:0001424;uterus;http://purl.obolibrary.org/obo/BTO_0001424
BTO:0003416;culture condition:bovine serum albumin-grown cell;http://purl.obolibrary.org/obo/BTO_0003416
BTO:0005408;culture condition:5-methylsalicylate-grown cell;http://purl.obolibrary.org/obo/BTO_0005408
BTO:0004140;ethmoid bone;http://purl.obolibrary.org/obo/BTO_0004140
BTO:0005106;culture condition:ethylbenzene-grown cell;http://purl.obolibrary.org/obo/BTO_0005106
BTO:0005117;retinal ganglion cell line;http://purl.obolibrary.org/obo/BTO_0005117
BTO:0001471;yolk sac;http://purl.obolibrary.org/obo/BTO_0001471
BTO:0002528;HBL-7 cell;http://purl.obolibrary.org/obo/BTO_0002528
BTO:0001482;CTLL-2 cell;http://purl.obolibrary.org/obo/BTO_0001482
BTO:0003463;inner dental epithelium;http://purl.obolibrary.org/obo/BTO_0003463
BTO:0005466;IPA-220 cell;http://purl.obolibrary.org/obo/BTO_0005466
BTO:0003474;WM-239 cell;http://purl.obolibrary.org/obo/BTO_0003474
BTO:0004509;endothelioma cell line;http://purl.obolibrary.org/obo/BTO_0004509
BTO:0001460;thymic cancer cell;http://purl.obolibrary.org/obo/BTO_0001460
BTO:0002517;follicular lymphoma cell line;http://purl.obolibrary.org/obo/BTO_0002517
BTO:0000786;tongue cancer cell line;http://purl.obolibrary.org/obo/BTO_0000786
BTO:0000797;colonic cancer cell line;http://purl.obolibrary.org/obo/BTO_0000797
BTO:0002789;ovarian low malignant potential tumor cell;http://purl.obolibrary.org/obo/BTO_0002789
BTO:0001172;reticulate body;http://purl.obolibrary.org/obo/BTO_0001172
BTO:0000448;fetal serum;http://purl.obolibrary.org/obo/BTO_0000448
BTO:0000459;fibrosarcoma cell;http://purl.obolibrary.org/obo/BTO_0000459
BTO:0004707;hinge joint;http://purl.obolibrary.org/obo/BTO_0004707
BTO:0001183;secondary root;http://purl.obolibrary.org/obo/BTO_0001183
BTO:0003450;CHO-6 cell;http://purl.obolibrary.org/obo/BTO_0003450
BTO:0001125;culture condition:propanediol-grown cell;http://purl.obolibrary.org/obo/BTO_0001125
BTO:0001336;synovial fibroblast;http://purl.obolibrary.org/obo/BTO_0001336
BTO:0002498;arachnoid barrier layer;http://purl.obolibrary.org/obo/BTO_0002498
BTO:0003819;culture condition:ethene-grown cell;http://purl.obolibrary.org/obo/BTO_0003819
BTO:0002762;PC6-10 cell;http://purl.obolibrary.org/obo/BTO_0002762
BTO:0004554;parotid gland duct;http://purl.obolibrary.org/obo/BTO_0004554
BTO:0005151;anterior horn;http://purl.obolibrary.org/obo/BTO_0005151
BTO:0002487;metacyclic form;http://purl.obolibrary.org/obo/BTO_0002487
BTO:0003808;FHC cell;http://purl.obolibrary.org/obo/BTO_0003808
BTO:0003037;HT-22 cell;http://purl.obolibrary.org/obo/BTO_0003037
BTO:0000437;culture condition:glycerol-grown cell;http://purl.obolibrary.org/obo/BTO_0000437
BTO:0001034;peritoneal macrophage;http://purl.obolibrary.org/obo/BTO_0001034
BTO:0001045;T-lymphocyte cell line;http://purl.obolibrary.org/obo/BTO_0001045
BTO:0004892;SLT4 cell;http://purl.obolibrary.org/obo/BTO_0004892
BTO:0003866;APUD cell;http://purl.obolibrary.org/obo/BTO_0003866
BTO:0005869;miracidium;http://purl.obolibrary.org/obo/BTO_0005869
BTO:0003877;G-292 cell;http://purl.obolibrary.org/obo/BTO_0003877
BTO:0003002;endocervix;http://purl.obolibrary.org/obo/BTO_0003002
BTO:0001010;callus;http://purl.obolibrary.org/obo/BTO_0001010
BTO:0003013;NCI-H661 cell;http://purl.obolibrary.org/obo/BTO_0003013
BTO:0001021;periodontium;http://purl.obolibrary.org/obo/BTO_0001021
BTO:0003024;NCI-H146 cell;http://purl.obolibrary.org/obo/BTO_0003024
BTO:0005005;FEPD cell;http://purl.obolibrary.org/obo/BTO_0005005
BTO:0005016;breast hyperplasia cell;http://purl.obolibrary.org/obo/BTO_0005016
BTO:0005140;H273 cell;http://purl.obolibrary.org/obo/BTO_0005140
BTO:0002911;S194/5.XXO.BU.1 cell;http://purl.obolibrary.org/obo/BTO_0002911
BTO:0002922;bronchial epithelial cell;http://purl.obolibrary.org/obo/BTO_0002922
BTO:0004128;lung endothelium;http://purl.obolibrary.org/obo/BTO_0004128
BTO:0003071;HLEC-SRA 01/04 cell;http://purl.obolibrary.org/obo/BTO_0003071
BTO:0005063;UACC-647 cell;http://purl.obolibrary.org/obo/BTO_0005063
BTO:0000460;fibrosarcoma cell line;http://purl.obolibrary.org/obo/BTO_0000460
BTO:0000333;renal corpuscle;http://purl.obolibrary.org/obo/BTO_0000333
BTO:0000122;bile duct;http://purl.obolibrary.org/obo/BTO_0000122
BTO:0002114;tela submucosa recti;http://purl.obolibrary.org/obo/BTO_0002114
BTO:0004106;IPRI-MD-66 cell;http://purl.obolibrary.org/obo/BTO_0004106
BTO:0004117;HFK cell;http://purl.obolibrary.org/obo/BTO_0004117
BTO:0003060;PC12-AC cell;http://purl.obolibrary.org/obo/BTO_0003060
